load_id,lambda
0,5678.1189
1,0.0000
2,0.0000
3,0.0000
4,0.0000
5,0.0000
6,0.0000
7,4856.3381
8,5022.3091
9,4459.1522
10,0.0000
11,10391.9046
12,4709.0670
13,0.0000
14,0.0000
15,0.0000
16,0.0000
17,0.0000
18,0.0000
19,1494.5528
20,0.0000
21,633.1560
22,612.4425
23,18336.0688
24,0.0000
25,0.0000
26,0.0000
27,0.0000
28,0.0000
29,7297.6030
30,0.0000
31,823.1064
32,0.0000
33,0.0000
34,1569.5212
35,4010.8698
36,0.0000
37,0.0000
38,0.0000
39,604.5393
40,633.1973
41,0.0000
42,0.0000
43,0.0000
44,606.8843
45,0.0000
46,0.0000
47,0.0000
48,0.0000
49,0.0000
50,0.0000
51,0.0000
52,0.0000
53,0.0000
54,0.0000
55,0.0000
56,0.0000
57,0.0000
58,0.0000
59,0.0000
60,0.0000
61,0.0000
62,0.0000
63,8001.0155
64,0.0000
65,0.0000
66,0.0000
67,0.0000
68,4085.3778
69,0.0000
70,5210.8823
71,0.0000
72,0.0000
73,4166.4841
74,0.0000
75,615.7133
76,0.0000
77,0.0000
78,0.0000
79,0.0000
80,0.0000
81,0.0000
82,0.0000
83,0.0000
84,612.4425
85,0.0000
86,0.0000
87,0.0000
88,620.9476
89,0.0000
90,5973.2125
91,0.0000
92,0.0000
93,3820.0000
94,0.0000
95,0.0000
96,0.0000
97,0.0000
98,0.0000
99,0.0000
100,0.0000
101,0.0000
102,0.0000
103,1752.4169
104,3878.7712
105,0.0000
106,0.0000
107,0.0000
108,0.0000
109,0.0000
110,615.7133
111,0.0000
112,0.0000
113,0.0000
114,1872.0353
115,0.0000
116,0.0000
117,0.0000
118,6326.0822
119,0.0000
120,0.0000
121,0.0000
122,0.0000
123,0.0000
124,0.0000
125,0.0000
126,0.0000
127,633.1560
128,0.0000
129,0.0000
130,0.0000
131,0.0000
132,0.0000
133,0.0000
134,0.0000
135,8001.0155
136,0.0000
137,0.0000
138,0.0000
139,0.0000
140,0.0000
141,890.3194
142,0.0000
143,0.0000
144,0.0000
145,0.0000
146,0.0000
147,0.0000
148,0.0000
149,0.0000
150,0.0000
151,0.0000
152,0.0000
153,0.0000
154,0.0000
155,747.3434
156,0.0000
157,0.0000
158,0.0000
159,0.0000
160,0.0000
161,0.0000
162,0.0000
163,0.0000
164,0.0000
165,0.0000
166,0.0000
167,0.0000
168,0.0000
169,4352.2052
170,0.0000
171,0.0000
172,0.0000
173,0.0000
174,0.0000
175,0.0000
176,0.0000
177,0.0000
178,0.0000
179,0.0000
180,0.0000
181,0.0000
182,0.0000
183,0.0000
184,0.0000
185,0.0000
186,0.0000
187,0.0000
188,4577.4682
189,4352.2052
190,0.0000
191,0.0000
192,6756.9786
193,4010.8698
194,0.0000
195,18336.0688
196,0.0000
197,5973.2125
198,4166.4841
199,0.0000
200,0.0000
201,8964.5145
202,3942.2129
203,0.0000
204,0.0000
205,0.0000
206,4085.3778
207,1376.7748
208,12812.5190
209,0.0000
210,10391.9046
211,4709.0670
212,0.0000
213,2421.5775
214,0.0000
215,2037.0353
216,0.0000
217,0.0000
218,0.0000
219,2058.0661
220,0.0000
221,0.0000
222,4856.3381
223,0.0000
224,0.0000
225,3820.0000
226,3124.1663
227,0.0000
228,607.3640
229,6756.9786
230,0.0000
231,0.0000
232,0.0000
233,7297.6030
234,0.0000
235,0.0000
236,0.0000
237,5427.1864
238,0.0000
239,4255.0741
240,0.0000
241,0.0000
242,0.0000
243,4709.0670
244,12812.5190
245,0.0000
246,5210.8823
247,0.0000
248,0.0000
249,0.0000
250,0.0000
251,0.0000
252,4459.1522
253,0.0000
254,1584.2727
255,1442.4857
256,1547.7110
257,0.0000
258,0.0000
259,5678.1189
260,6326.0822
261,0.0000
262,0.0000
263,0.0000
264,3942.2129
265,0.0000
266,2502.9473
267,18336.0688
268,0.0000
269,0.0000
270,0.0000
271,8964.5145
272,3878.7712
273,0.0000
274,688.4258
275,0.0000
276,1461.6552
277,0.0000
278,10391.9046
279,0.0000
280,10391.9046
281,0.0000
282,0.0000
283,3261.0688
284,3942.2129
285,0.0000
286,5973.2125
287,0.0000
288,3878.7712
289,0.0000
290,0.0000
291,0.0000
292,0.0000
293,1885.3068
294,2313.9380
295,0.0000
296,0.0000
297,0.0000
298,0.0000
299,4255.0741
300,5427.1864
301,0.0000
302,4352.2052
303,5210.8823
304,0.0000
305,5022.3091
306,2289.6402
307,0.0000
308,4577.4682
309,12812.5190
310,0.0000
311,0.0000
312,0.0000
313,0.0000
314,8001.0155
315,0.0000
316,0.0000
317,0.0000
318,0.0000
319,0.0000
320,0.0000
321,0.0000
322,4085.3778
323,0.0000
324,0.0000
325,8001.0155
326,4856.3381
327,4166.4841
328,0.0000
329,602.4682
330,0.0000
331,4459.1522
332,6326.0822
333,603.7047
334,5427.1864
335,4010.8698
336,0.0000
337,0.0000
338,4255.0741
339,0.0000
340,0.0000
341,0.0000
342,0.0000
343,1584.2727
344,2570.0863
345,1915.5977
346,1485.2459
347,6756.9786
348,7297.6030
349,0.0000
350,0.0000
351,4577.4682
352,0.0000
353,0.0000
354,1569.5212
355,0.0000
356,0.0000
357,0.0000
358,0.0000
359,18336.0688
360,2436.0688
361,1565.3527
362,5022.3091
363,0.0000
364,0.0000
365,0.0000
366,0.0000
367,0.0000
368,0.0000
369,0.0000
370,8964.5145
371,5678.1189
372,3820.0000
373,0.0000
374,0.0000
375,0.0000
376,0.0000
377,0.0000
378,0.0000
379,0.0000
380,0.0000
381,0.0000
382,0.0000
383,0.0000
384,0.0000
385,0.0000
386,0.0000
387,0.0000
388,0.0000
389,0.0000
390,0.0000
391,0.0000
392,1353.6598
393,0.0000
394,0.0000
395,0.0000
396,0.0000
397,0.0000
398,0.0000
399,0.0000
400,0.0000
401,0.0000
402,0.0000
403,0.0000
404,0.0000
405,606.8843
406,0.0000
407,0.0000
408,0.0000
409,0.0000
410,0.0000
411,0.0000
412,0.0000
413,0.0000
414,0.0000
415,0.0000
416,0.0000
417,0.0000
418,0.0000
419,0.0000
420,1212.0353
421,0.0000
422,0.0000
423,0.0000
424,0.0000
425,0.0000
426,0.0000
427,0.0000
428,0.0000
429,603.7047
430,0.0000
431,0.0000
432,0.0000
433,1262.8358
434,0.0000
435,0.0000
436,0.0000
437,0.0000
438,0.0000
439,0.0000
440,0.0000
441,0.0000
442,0.0000
443,0.0000
444,0.0000
445,0.0000
446,0.0000
447,0.0000
448,0.0000
449,0.0000
450,5022.3091
451,0.0000
452,0.0000
453,0.0000
454,0.0000
455,0.0000
456,0.0000
457,0.0000
458,0.0000
459,602.8358
460,0.0000
461,0.0000
462,0.0000
463,0.0000
464,0.0000
465,0.0000
466,0.0000
467,0.0000
468,0.0000
469,0.0000
470,0.0000
471,0.0000
472,0.0000
473,1461.6552
474,0.0000
475,0.0000
476,0.0000
477,0.0000
478,0.0000
479,0.0000
480,0.0000
481,0.0000
482,0.0000
483,0.0000
484,633.1973
485,0.0000
486,0.0000
487,0.0000
488,0.0000
489,0.0000
490,0.0000
491,0.0000
492,0.0000
493,0.0000
494,0.0000
495,0.0000
496,0.0000
497,0.0000
498,0.0000
499,0.0000
500,0.0000
501,0.0000
502,0.0000
503,0.0000
504,0.0000
505,0.0000
506,0.0000
507,0.0000
508,0.0000
509,0.0000
510,0.0000
511,0.0000
512,0.0000
513,0.0000
514,0.0000
515,0.0000
516,0.0000
517,0.0000
518,0.0000
519,0.0000
520,0.0000
521,0.0000
522,0.0000
523,0.0000
524,0.0000
525,0.0000
526,0.0000
527,0.0000
528,0.0000
529,0.0000
530,0.0000
531,0.0000
532,0.0000
533,0.0000
534,606.8843
535,0.0000
536,0.0000
537,0.0000
538,0.0000
539,0.0000
540,673.2125
541,0.0000
542,0.0000
543,0.0000
544,0.0000
545,0.0000
546,0.0000
547,0.0000
548,0.0000
549,0.0000
550,0.0000
551,0.0000
552,0.0000
553,0.0000
554,0.0000
555,0.0000
556,0.0000
557,0.0000
558,0.0000
559,0.0000
560,0.0000
561,0.0000
562,0.0000
563,0.0000
564,0.0000
565,0.0000
566,0.0000
567,0.0000
568,0.0000
569,0.0000
570,0.0000
571,0.0000
572,0.0000
573,0.0000
574,0.0000
575,0.0000
576,0.0000
577,0.0000
578,633.1973
579,0.0000
580,0.0000
581,0.0000
582,0.0000
583,0.0000
584,0.0000
585,0.0000
586,0.0000
587,0.0000
588,0.0000
589,0.0000
590,0.0000
591,0.0000
592,0.0000
593,0.0000
594,0.0000
595,0.0000
596,0.0000
597,0.0000
598,633.1560
599,0.0000
600,0.0000
601,0.0000
602,0.0000
603,0.0000
604,0.0000
605,4709.0670
606,0.0000
607,0.0000
608,0.0000
609,0.0000
610,0.0000
611,0.0000
612,0.0000
613,0.0000
614,604.5393
615,0.0000
616,0.0000
617,0.0000
618,0.0000
619,615.7133
620,0.0000
621,0.0000
622,640.0000
623,0.0000
624,0.0000
625,0.0000
626,0.0000
627,0.0000
628,0.0000
629,0.0000
630,0.0000
631,0.0000
632,0.0000
633,0.0000
634,0.0000
635,0.0000
636,0.0000
637,0.0000
638,0.0000
639,612.4425
640,0.0000
641,0.0000
642,0.0000
643,0.0000
644,0.0000
645,0.0000
646,0.0000
647,0.0000
648,0.0000
649,1014.5145
650,0.0000
651,0.0000
652,0.0000
653,0.0000
654,0.0000
655,0.0000
656,0.0000
657,0.0000
658,0.0000
659,0.0000
660,612.4425
661,0.0000
662,4085.3778
663,0.0000
664,0.0000
665,0.0000
666,0.0000
667,0.0000
668,0.0000
669,0.0000
670,0.0000
671,0.0000
672,0.0000
673,0.0000
674,0.0000
675,0.0000
676,0.0000
677,0.0000
678,0.0000
679,0.0000
680,0.0000
681,0.0000
682,0.0000
683,0.0000
684,0.0000
685,0.0000
686,0.0000
687,0.0000
688,0.0000
689,1212.0353
690,0.0000
691,0.0000
692,0.0000
693,0.0000
694,0.0000
695,0.0000
696,0.0000
697,0.0000
698,633.1560
699,0.0000
700,0.0000
701,0.0000
702,0.0000
703,0.0000
704,0.0000
705,620.9784
706,0.0000
707,0.0000
708,0.0000
709,4010.8698
710,0.0000
711,0.0000
712,0.0000
713,0.0000
714,0.0000
715,0.0000
716,4856.3381
717,0.0000
718,0.0000
719,0.0000
720,0.0000
721,0.0000
722,0.0000
723,0.0000
724,5973.2125
725,620.9476
726,0.0000
727,0.0000
728,0.0000
729,0.0000
730,0.0000
731,0.0000
732,0.0000
733,0.0000
734,0.0000
735,0.0000
736,0.0000
737,0.0000
738,0.0000
739,0.0000
740,0.0000
741,0.0000
742,0.0000
743,650.0974
744,0.0000
745,0.0000
746,0.0000
747,0.0000
748,0.0000
749,0.0000
750,0.0000
751,0.0000
752,0.0000
753,0.0000
754,0.0000
755,0.0000
756,0.0000
757,1014.5145
758,0.0000
759,0.0000
760,0.0000
761,0.0000
762,12812.5190
763,4352.2052
764,0.0000
765,0.0000
766,633.1560
767,890.3194
768,5678.1189
769,0.0000
770,0.0000
771,806.4552
772,0.0000
773,4085.3778
774,8001.0155
775,5210.8823
776,0.0000
777,0.0000
778,0.0000
779,0.0000
780,4166.4841
781,3878.7712
782,3820.0000
783,6326.0822
784,0.0000
785,3942.2129
786,0.0000
787,0.0000
788,0.0000
789,0.0000
790,0.0000
791,0.0000
792,0.0000
793,0.0000
794,0.0000
795,10391.9046
796,2289.6402
797,0.0000
798,0.0000
799,0.0000
800,0.0000
801,626.8337
802,0.0000
803,18336.0688
804,4709.0670
805,1967.1424
806,0.0000
807,0.0000
808,1485.2459
809,0.0000
810,0.0000
811,0.0000
812,0.0000
813,0.0000
814,0.0000
815,4577.4682
816,0.0000
817,8964.5145
818,0.0000
819,0.0000
820,4856.3381
821,7297.6030
822,7297.6030
823,6756.9786
824,0.0000
825,0.0000
826,1353.6598
827,0.0000
828,4255.0741
829,0.0000
830,5973.2125
831,5678.1189
832,0.0000
833,2436.0688
834,4010.8698
835,0.0000
836,0.0000
837,10391.9046
838,0.0000
839,0.0000
840,1631.4552
841,0.0000
842,4459.1522
843,2436.0688
844,611.1360
845,0.0000
846,0.0000
847,0.0000
848,0.0000
849,3878.7712
850,0.0000
851,5210.8823
852,12812.5190
853,0.0000
854,0.0000
855,0.0000
856,0.0000
857,0.0000
858,0.0000
859,0.0000
860,0.0000
861,0.0000
862,0.0000
863,6326.0822
864,0.0000
865,0.0000
866,0.0000
867,2347.3386
868,4010.8698
869,0.0000
870,4352.2052
871,5973.2125
872,0.0000
873,0.0000
874,1430.2844
875,0.0000
876,1742.3757
877,5427.1864
878,0.0000
879,0.0000
880,5022.3091
881,0.0000
882,0.0000
883,0.0000
884,8001.0155
885,0.0000
886,0.0000
887,0.0000
888,4577.4682
889,0.0000
890,4856.3381
891,0.0000
892,0.0000
893,0.0000
894,0.0000
895,3942.2129
896,0.0000
897,0.0000
898,0.0000
899,4709.0670
900,0.0000
901,0.0000
902,2672.4029
903,0.0000
904,0.0000
905,0.0000
906,1467.4625
907,7297.6030
908,5210.8823
909,4085.3778
910,0.0000
911,0.0000
912,0.0000
913,0.0000
914,12812.5190
915,0.0000
916,6756.9786
917,0.0000
918,0.0000
919,0.0000
920,4166.4841
921,0.0000
922,3820.0000
923,6326.0822
924,0.0000
925,0.0000
926,10391.9046
927,4459.1522
928,0.0000
929,0.0000
930,5427.1864
931,20.0000
932,8964.5145
933,0.0000
934,0.0000
935,0.0000
936,4255.0741
937,1392.6809
938,0.0000
939,0.0000
940,0.0000
941,0.0000
942,0.0000
943,0.0000
944,2406.8723
945,5678.1189
946,0.0000
947,2436.0688
948,2037.0353
949,0.0000
950,5022.3091
951,0.0000
952,18336.0688
953,0.0000
954,0.0000
955,0.0000
956,0.0000
957,18336.0688
958,6756.9786
959,0.0000
960,0.0000
961,0.0000
962,0.0000
963,0.0000
964,1461.6552
965,4166.4841
966,0.0000
967,0.0000
968,606.8843
969,0.0000
970,0.0000
971,0.0000
972,0.0000
973,0.0000
974,0.0000
975,0.0000
976,0.0000
977,0.0000
978,0.0000
979,0.0000
980,0.0000
981,0.0000
982,0.0000
983,0.0000
984,0.0000
985,0.0000
986,3820.0000
987,0.0000
988,0.0000
989,0.0000
990,0.0000
991,0.0000
992,0.0000
993,0.0000
994,0.0000
995,0.0000
996,0.0000
997,0.0000
998,0.0000
999,0.0000
1000,0.0000
1001,0.0000
1002,0.0000
1003,620.9476
1004,0.0000
1005,0.0000
1006,604.5393
1007,0.0000
1008,0.0000
1009,0.0000
1010,0.0000
1011,0.0000
1012,0.0000
1013,890.3194
1014,1346.8221
1015,0.0000
1016,602.8358
1017,0.0000
1018,0.0000
1019,0.0000
1020,0.0000
1021,8964.5145
1022,0.0000
1023,0.0000
1024,0.0000
1025,0.0000
1026,0.0000
1027,0.0000
1028,1674.5145
1029,0.0000
1030,3878.7712
